player_id_sofifa,full_name,height_cm,weight_kg,dob,positions,overall_rating,potential,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,specialities,club_name,club_league_id,club_league_name,club_position,club_kit_number,club_joined,club_contract_valid_until,country_name,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,mentality_attack_position,yearob,monthob,year_club_joined,month_club_joined,CAM,CB,CDM,CM,LB,LM,LW,RB,RM,RW,ST,CAM.1,CB.1,CDM.1,CM.1,GK,LB.1,LM.1,LW.1,RB.1,RM.1,RW.1,ST.1,#Acrobat,#Clinical finisher,#Complete defender,#Complete forward,#Complete midfielder,#Crosser,#Distance shooter,#Dribbler,#FK Specialist,#Playmaker,#Strength,#Tackling,#Tactician,#Acrobat.1,#Aerial threat,#Clinical finisher.1,#Crosser.1,#Distance shooter.1,#Dribbler.1,#FK Specialist.1,#Playmaker.1,#Speedster,#Strength.1,#Tackling.1,#Tactician.1,Acrobatic,Aerial fortress,Anticipate,Block,Bruiser,Chip shot,Cross claimer,Dead ball,Deflector,Enforcer,Far reach,Far throw,Finesse shot,First touch,Footwork,Gamechanger,Incisive pass,Injury prone,Intercept,Inventive,Jockey,Long ball pass,Long throw,Low driven shot,One club player,Pinged pass,Power shot,Precision header,Press proven,Quick step,Rapid,Relentless,Rush out,Slide tackle,Technical,Tiki taka,Trickster,Whipped pass,Acrobatic.1,Aerial fortress.1,Anticipate.1,Block.1,Bruiser.1,Chip shot.1,Cross claimer.1,Dead ball.1,Deflector.1,Enforcer.1,Far reach.1,Far throw.1,Finesse shot.1,First touch.1,Footwork.1,Gamechanger.1,Incisive pass.1,Injury prone.1,Intercept.1,Inventive.1,Jockey.1,Long ball pass.1,Long throw.1,Low driven shot.1,One club player.1,Pinged pass.1,Power shot.1,Precision header.1,Press proven.1,Quick step.1,Rapid.1,Relentless.1,Rush out.1,Slide tackle.1,Technical.1,Tiki taka.1,Trickster.1,Whipped pass.1,std_name,league_name,club,club_id_tm,player_name,player_id_tm,player_url,position,age,nationality,market_value,market_value_eur
243673.0,Jin Seob Park,184.0,80.0,1995-10-23,"CB, CDM, CM",74,74,Right,3,2,1,Normal (170-185),#Strength,Jeonbuk Hyundai Motors,83.0,K League 1,CDM,4.0,2022-01-12,2027,Korea Republic,48,47,74,70,45,59,42,43,70,68,68,72,62,70,56,66,87,82,90,59,73,71,62,49,56,74,72,65,8,10,6,5,15,"Long ball pass, Anticipate, Aerial fortress, Bruiser",57,1995.0,10.0,2022.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jin seob park,K League 1,Jeonbuk Hyundai Motors,6502.0,Jin-seob Park,557469.0,https://www.transfermarkt.com/jin-seob-park/profil/spieler/557469,"Jin-seob Park 
Defensive Midfield",30.0,"Korea, South",€800k,800000.0
243675.0,Kjell Scherpen,206.0,85.0,2000-01-23,GK,74,79,Right,4,1,1,Lean (185+),Unknown,Union Saint-Gilloise,4.0,Pro League,SUB,37.0,2025-07-24,2028,Netherlands,11,9,10,26,8,12,12,13,25,17,37,46,37,68,42,53,61,32,66,8,25,7,34,12,51,14,11,10,77,69,70,73,75,"Far throw, Cross claimer",8,2000.0,1.0,2025.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kjell scherpen,Belgian Pro League,Union Saint-Gilloise,3948.0,Kjell Scherpen,463527.0,https://www.transfermarkt.com/kjell-scherpen/profil/spieler/463527,"Kjell Scherpen
Goalkeeper",37.0,Netherlands,€5.00m,5000000.0
242908.0,Jack Clarke,181.0,74.0,2000-11-23,"LM, LW, RM",74,80,Right,4,4,1,Lean (170-185),Unknown,Ipswich Town,14.0,Championship,SUB,47.0,2024-08-24,2029,England,71,73,48,69,56,76,65,58,61,73,79,78,84,73,78,70,62,77,54,69,53,39,70,70,64,46,35,33,9,10,9,6,10,Technical,72,2000.0,11.0,2024.0,8.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,jack clarke,EFL Championship,Ipswich Town,677.0,Jack Clarke,559794.0,https://www.transfermarkt.com/jack-clarke/profil/spieler/559794,"Jack Clarke
Left Winger",47.0,England,€15.00m,15000000.0
222429.0,Andrés Cubas,165.0,58.0,1996-05-22,"CDM, CM, CB",74,74,Right,2,3,1,Normal (170-),Unknown,Vancouver Whitecaps FC,39.0,Major League Soccer,LDM,20.0,2022-04-28,2026,Paraguay,59,40,53,74,33,64,55,44,70,72,70,68,89,74,93,56,49,86,31,57,81,73,66,51,74,74,77,73,9,12,11,13,7,Slide tackle,50,1996.0,5.0,2022.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,andres cubas,Major League Soccer,Vancouver Whitecaps FC,6321.0,Andrés Cubas,323872.0,https://www.transfermarkt.com/andres-cubas/profil/spieler/323872,"Andrés Cubas
Defensive Midfield",20.0,Argentina|Paraguay,€4.00m,4000000.0
242655.0,Julien Ponceau,170.0,62.0,2000-11-28,"LM, CM, LW",74,78,Right,3,3,1,Lean (170-),Unknown,Real Valladolid CF,54.0,La Liga 2,SUB,21.0,2025-07-22,2028,France,66,67,52,77,51,77,62,67,69,76,76,75,80,69,83,63,60,81,47,59,60,64,73,60,74,44,63,51,14,11,9,11,7,Relentless,70,2000.0,11.0,2025.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,julien ponceau,La Liga 2,Real Valladolid CF,366.0,Julien Ponceau,569390.0,https://www.transfermarkt.com/julien-ponceau/profil/spieler/569390,"Julien Ponceau
Attacking Midfield",21.0,Angola|France,€3.00m,3000000.0
204513.0,Maxime Dupé,188.0,88.0,1993-03-04,GK,74,74,Right,3,1,1,Normal (185+),Unknown,OGC Nice,16.0,Ligue 1,SUB,31.0,2024-01-28,2026,France,10,10,13,34,10,11,12,11,29,22,48,42,35,66,39,54,68,21,71,11,35,23,35,18,58,9,11,11,76,73,72,71,74,Unknown,11,1993.0,3.0,2024.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,maxime dupe,Ligue 1 Uber Eats,OGC Nice,417.0,Maxime Dupé,127188.0,https://www.transfermarkt.com/maxime-dupe/profil/spieler/127188,"Maxime Dupé
Goalkeeper",31.0,France,€900k,900000.0
272612.0,Brajan Gruda,178.0,70.0,2004-05-31,"CAM, RM, CM",74,84,Left,3,4,1,Normal (170-185),Unknown,Brighton & Hove Albion,13.0,Premier League,SUB,8.0,2024-08-14,2028,Germany,69,65,51,71,72,82,75,59,61,77,78,70,85,72,81,82,68,66,62,72,62,31,72,65,62,26,30,21,12,10,12,6,10,"Pinged pass, Technical, First touch, Long throw",73,2004.0,5.0,2024.0,8.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,brajan gruda,Premier League,Brighton & Hove Albion,1237.0,Brajan Gruda,700106.0,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,"Brajan Gruda 
Right Winger",21.0,Albania|Germany,€28.00m,28000000.0
225508.0,Eric Bailly,187.0,77.0,1994-04-12,CB,74,74,Right,3,3,1,Lean (185+),Unknown,Real Oviedo,53.0,La Liga,SUB,2.0,2025-08-21,2027,Côte d'Ivoire,49,33,76,68,42,65,46,43,61,67,60,66,59,67,60,55,82,45,79,48,76,74,59,46,73,74,72,74,14,14,10,9,8,Slide tackle,47,1994.0,4.0,2025.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,eric bailly,La Liga,Real Oviedo,2497.0,Eric Bailly,286384.0,https://www.transfermarkt.com/eric-bailly/profil/spieler/286384,"Eric Bailly
Centre-Back",31.0,Cote d'Ivoire,€2.00m,2000000.0
240100.0,Tommaso Augello,181.0,76.0,1994-08-30,"LB, LM",74,74,Left,2,3,1,Lean (170-185),Unknown,Palermo FC,32.0,Serie B,LM,3.0,2025-07-08,2027,Italy,85,53,65,68,61,68,81,58,64,75,71,74,75,69,72,64,74,78,68,58,61,70,66,48,70,69,68,67,10,15,10,5,11,"Dead ball, Whipped pass, Anticipate",66,1994.0,8.0,2025.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tommaso augello,Serie B,Palermo FC,458.0,Tommaso Augello,284595.0,https://www.transfermarkt.com/tommaso-augello/profil/spieler/284595,"Tommaso Augello
Left-Back",31.0,Italy,€1.40m,1400000.0
242916.0,Yukinari Sugawara,178.0,68.0,2000-06-28,"RB, RM",74,78,Right,3,3,1,Lean (170-185),Unknown,SV Werder Bremen,19.0,Bundesliga,RB,3.0,Unknown,"Jun 30, 2026",Japan,76,48,54,72,50,71,77,74,73,72,75,75,80,71,75,65,77,75,67,54,68,71,70,49,70,70,72,71,8,12,9,8,12,"Dead ball, Whipped pass, Long throw",69,2000.0,6.0,2024.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yukinari sugawara,Bundesliga,SV Werder Bremen,86.0,Yukinari Sugawara,405385.0,https://www.transfermarkt.com/yukinari-sugawara/profil/spieler/405385,"Yukinari Sugawara
Right-Back",25.0,Japan,€6.00m,6000000.0
234983.0,Qazim Laçi,175.0,67.0,1996-01-19,"CM, CAM, CDM",74,74,Right,3,3,1,Lean (170-185),Unknown,Çaykur Rizespor,68.0,Süper Lig,CAM,20.0,2025-07-20,2028,Albania,72,65,67,77,61,74,67,73,74,75,76,69,83,75,70,76,79,79,72,74,87,70,74,56,75,69,69,65,8,11,12,9,9,"Incisive pass, Relentless, Bruiser, Injury prone",68,1996.0,1.0,2025.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qazim laci,Turkish Süper Lig,Caykur Rizespor,126.0,Qazim Laci,290552.0,https://www.transfermarkt.com/qazim-laci/profil/spieler/290552,"Qazim Laci
Central Midfield",20.0,Albania|Greece,€3.00m,3000000.0
242663.0,Sebastiaan Bornauw,191.0,83.0,1999-03-22,CB,74,76,Right,3,2,1,Lean (185+),Unknown,Leeds United,13.0,Premier League,SUB,23.0,2025-07-01,2029,Belgium,57,44,85,64,26,52,41,42,71,58,66,71,48,70,52,61,89,53,81,40,78,70,51,34,67,74,72,73,6,7,7,11,15,Block,48,1999.0,3.0,2025.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sebastiaan bornauw,Premier League,Leeds United,399.0,Sebastiaan Bornauw,338629.0,https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629,"Sebastiaan Bornauw
Centre-Back",23.0,Belgium,€6.00m,6000000.0
259816.0,Abdallah Sima,188.0,74.0,2001-06-17,"LW, LM",74,79,Right,4,3,1,Lean (185+),Unknown,RC Lens,16.0,Ligue 1,SUB,19.0,2025-08-29,2029,Senegal,69,77,75,68,71,75,68,51,60,70,84,89,75,72,68,77,88,71,74,67,62,35,68,61,71,37,38,40,9,8,8,7,12,Rapid,73,2001.0,6.0,2025.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,abdallah sima,Ligue 1 Uber Eats,RC Lens,826.0,Abdallah Sima,776798.0,https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798,"Abdallah Sima
Left Winger",19.0,Senegal,€6.00m,6000000.0
238570.0,Bum Keun Song,194.0,88.0,1997-10-15,GK,74,77,Right,2,1,1,Normal (185+),Unknown,Jeonbuk Hyundai Motors,83.0,K League 1,GK,31.0,2024-12-31,2025,Korea Republic,12,17,18,14,16,15,11,13,26,19,24,27,31,71,24,50,46,22,40,16,23,11,55,15,58,23,13,12,76,69,67,72,76,Cross claimer,17,1997.0,10.0,2024.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bum keun song,K League 1,Jeonbuk Hyundai Motors,6502.0,Bum-keun Song,508237.0,https://www.transfermarkt.com/bum-keun-song/profil/spieler/508237,"Bum-keun Song
Goalkeeper",31.0,"Korea, South",€850k,850000.0
259306.0,Fabian Rieder,179.0,74.0,2002-02-16,"CAM, CM, RM",74,82,Left,3,3,1,Lean (170-185),Unknown,FC Augsburg,19.0,Bundesliga,RAM,32.0,2025-09-01,2030,Switzerland,54,70,38,75,42,74,75,74,74,75,75,73,79,67,82,73,58,75,59,73,53,54,79,66,74,45,59,53,13,9,12,13,11,"Dead ball, Incisive pass, Long ball pass, Whipped pass, First touch",69,2002.0,2.0,2025.0,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fabian rieder,Bundesliga,FC Augsburg,167.0,Fabian Rieder,507341.0,https://www.transfermarkt.com/fabian-rieder/profil/spieler/507341,"Fabian Rieder
Attacking Midfield",32.0,Switzerland,€6.00m,6000000.0
241643.0,Viktor Johansson,186.0,74.0,1998-09-14,GK,74,76,Right,3,1,1,Normal (185+),Unknown,Stoke City,14.0,Championship,GK,1.0,2024-07-01,2027,Sweden,11,6,11,34,8,13,13,13,40,11,42,38,45,70,42,53,57,27,54,5,19,6,45,14,32,9,12,10,75,71,70,73,77,"Long ball pass, Cross claimer, Deflector, One club player",5,1998.0,9.0,2024.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,viktor johansson,EFL Championship,Stoke City,512.0,Viktor Johansson,273742.0,https://www.transfermarkt.com/viktor-johansson/profil/spieler/273742,"Viktor Johansson
Goalkeeper",27.0,Sweden,€8.00m,8000000.0
260843.0,Anass Zaroury,176.0,74.0,2000-11-07,"LW, CAM, LM",74,77,Right,5,4,1,Normal (170-185),Unknown,Panathinaikos FC,63.0,Super League,SUB,9.0,2024-08-22,2028,Morocco,71,67,52,69,61,76,73,65,63,75,86,82,84,70,87,80,69,73,57,74,52,28,70,50,72,18,27,22,10,10,11,11,6,"Precision header, Technical",69,2000.0,11.0,2024.0,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anass zaroury,Greek Super League,Panathinaikos FC,265.0,Anass Zaroury,491296.0,https://www.transfermarkt.com/anass-zaroury/profil/spieler/491296,"Anass Zaroury
Left Winger",24.0,Belgium|Morocco,€8.00m,8000000.0
212205.0,Nikola Storm,178.0,74.0,1994-09-30,"LM, LW, ST",74,74,Right,4,4,1,Normal (170-185),Unknown,Antalyaspor,68.0,Süper Lig,LM,26.0,2025-08-04,2027,Belgium,73,70,54,72,69,75,69,62,70,75,77,73,72,67,73,78,69,69,61,75,33,25,71,67,75,45,32,24,13,10,7,13,9,"Finesse shot, Low driven shot, One club player",72,1994.0,9.0,2025.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nikola storm,Turkish Süper Lig,Antalyaspor,589.0,Nikola Storm,183120.0,https://www.transfermarkt.com/nikola-storm/profil/spieler/183120,"Nikola Storm
Left Winger",26.0,Belgium,€2.00m,2000000.0
221422.0,Sverrir Ingi Ingason,188.0,83.0,1993-08-05,CB,74,74,Right,3,2,1,Normal (185+),Unknown,Panathinaikos FC,63.0,Super League,RCB,15.0,2024-07-15,2028,Iceland,45,48,73,67,30,47,48,46,62,68,50,54,54,70,61,64,77,71,81,59,76,74,55,50,73,75,75,73,13,9,10,9,9,Unknown,54,1993.0,8.0,2024.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sverrir ingi ingason,Greek Super League,Panathinaikos FC,265.0,Sverrir Ingi Ingason,137648.0,https://www.transfermarkt.com/sverrir-ingi-ingason/profil/spieler/137648,"Sverrir Ingi Ingason
Centre-Back",15.0,Iceland,€2.50m,2500000.0
225263.0,Duje Ćaleta-Car,192.0,89.0,1996-09-17,CB,74,74,Right,3,2,2,Normal (185+),Unknown,Real Sociedad,53.0,La Liga,SUB,16.0,Unknown,"Jun 30, 2026",Croatia,28,32,75,69,32,59,28,31,68,64,54,62,34,72,44,67,80,58,84,27,78,73,60,38,72,73,75,73,8,9,9,10,8,"Aerial fortress, Bruiser",54,1996.0,9.0,2024.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,duje caleta car,La Liga,Real Sociedad,681.0,Duje Caleta-Car,238266.0,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,"Duje Caleta-Car
Centre-Back",16.0,Croatia,€4.00m,4000000.0
188400.0,Thomas Kaminski,190.0,78.0,1992-10-23,GK,74,74,Right,3,1,1,Lean (185+),Unknown,Charlton Athletic,14.0,Championship,GK,1.0,2025-07-01,2028,Belgium,18,14,10,40,17,11,11,17,46,16,47,45,59,69,42,53,63,31,62,15,29,17,56,24,47,17,11,17,73,74,70,73,76,"Long ball pass, Footwork, Deflector, One club player",18,1992.0,10.0,2025.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thomas kaminski,EFL Championship,Charlton Athletic,358.0,Thomas Kaminski,77757.0,https://www.transfermarkt.com/thomas-kaminski/profil/spieler/77757,"Thomas Kaminski
Goalkeeper",33.0,Belgium|Poland,€1.50m,1500000.0
256500.0,Nnamdi Collins,191.0,84.0,2004-01-10,"CB, RB, RM",74,84,Right,3,2,1,Normal (185+),Unknown,Eintracht Frankfurt,19.0,Bundesliga,SUB,34.0,2023-08-09,2030,Germany,68,28,73,71,25,70,44,20,63,69,83,88,63,70,57,38,89,71,79,24,72,73,65,25,70,73,76,68,12,8,8,10,8,Slide tackle,50,2004.0,1.0,2023.0,8.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nnamdi collins,Bundesliga,Eintracht Frankfurt,24.0,Nnamdi Collins,684315.0,https://www.transfermarkt.com/nnamdi-collins/profil/spieler/684315,"Nnamdi Collins
Centre-Back",34.0,Germany|Nigeria,€18.00m,18000000.0
